transaction_id,user_id,amount,timestamp,type,region,is_fraud
TXN07024,USR206,27058.13,2025-03-27 02:00:00,payment,Lagos,0
TXN07025,USR300,34842.43,2025-03-03 23:00:00,deposit,Cape Town,1
TXN07026,USR892,40604.36,2025-03-15 17:00:00,deposit,Cape Town,1
TXN07027,USR530,35055.25,2025-03-25 01:00:00,deposit,Cape Town,0
TXN07028,USR795,18557.79,2025-03-17 22:00:00,payment,Cape Town,0
TXN07029,USR922,39203.16,2025-03-28 02:00:00,payment,Lagos,0
TXN07030,USR278,4417.82,2025-03-01 19:00:00,withdrawal,Cape Town,0
TXN07031,USR933,29606.8,2025-03-14 11:00:00,withdrawal,Lagos,0
TXN07032,USR927,8633.86,2025-03-28 18:00:00,deposit,Nairobi,0
TXN07033,USR438,20457.44,2025-03-14 10:00:00,deposit,Cape Town,0
TXN07034,USR736,49056.69,2025-03-02 20:00:00,payment,Cape Town,0
TXN07035,USR401,45518.87,2025-03-17 14:00:00,payment,Nairobi,0
TXN07036,USR969,16555.19,2025-03-05 10:00:00,deposit,Lagos,0
TXN07037,USR936,27303.63,2025-03-20 08:00:00,withdrawal,Nairobi,0
TXN07038,USR373,18248.64,2025-03-24 05:00:00,payment,Cape Town,0
TXN07039,USR480,45609.81,2025-03-18 13:00:00,payment,Nairobi,1
TXN07040,USR464,47682.37,2025-03-28 19:00:00,deposit,Lagos,0
TXN07041,USR395,13575.51,2025-03-23 11:00:00,withdrawal,Nairobi,0
TXN07042,USR118,1566.29,2025-03-08 06:00:00,withdrawal,Cape Town,0
TXN07043,USR436,2695.0,2025-03-16 07:00:00,payment,Lagos,0
TXN07044,USR456,13435.14,2025-03-05 14:00:00,payment,Nairobi,0
TXN07045,USR447,33810.15,2025-03-26 12:00:00,payment,Cape Town,0
TXN07046,USR870,41157.47,2025-03-15 09:00:00,deposit,Lagos,0
TXN07047,USR209,8221.3,2025-03-24 20:00:00,payment,Lagos,0
TXN07048,USR399,21848.77,2025-03-04 15:00:00,payment,Lagos,0
TXN07049,USR521,4085.59,2025-03-05 07:00:00,withdrawal,Cape Town,0
TXN07050,USR402,25221.69,2025-03-09 12:00:00,deposit,Cape Town,0
TXN07051,USR767,32815.73,2025-03-01 20:00:00,deposit,Nairobi,0
TXN07052,USR628,45459.3,2025-03-28 16:00:00,payment,Lagos,1
TXN07053,USR415,27162.63,2025-03-27 19:00:00,deposit,Nairobi,0
TXN07054,USR826,28348.45,2025-03-18 04:00:00,payment,Lagos,0
TXN07055,USR719,49026.71,2025-03-11 19:00:00,withdrawal,Lagos,1
TXN07056,USR771,28398.37,2025-03-30 14:00:00,withdrawal,Cape Town,0
TXN07057,USR991,35872.35,2025-03-29 04:00:00,deposit,Nairobi,1
TXN07058,USR728,37397.75,2025-03-25 22:00:00,withdrawal,Lagos,0
TXN07059,USR107,30917.66,2025-03-24 01:00:00,payment,Nairobi,0
TXN07060,USR525,44845.53,2025-03-08 14:00:00,deposit,Lagos,1
TXN07061,USR734,49791.36,2025-03-19 06:00:00,withdrawal,Lagos,0
TXN07062,USR969,5705.11,2025-03-05 08:00:00,deposit,Nairobi,0
TXN07063,USR796,31317.67,2025-03-29 03:00:00,withdrawal,Cape Town,1
TXN07064,USR320,30952.84,2025-03-06 08:00:00,withdrawal,Cape Town,1
TXN07065,USR719,36852.71,2025-03-03 12:00:00,withdrawal,Lagos,1
TXN07066,USR383,49029.27,2025-03-17 19:00:00,withdrawal,Nairobi,1
TXN07067,USR446,43565.01,2025-03-06 14:00:00,withdrawal,Cape Town,0
TXN07068,USR111,34751.91,2025-03-06 18:00:00,payment,Lagos,0
TXN07069,USR786,26171.43,2025-03-07 10:00:00,payment,Cape Town,0
TXN07070,USR678,27548.41,2025-03-03 20:00:00,payment,Cape Town,0
TXN07071,USR530,23841.42,2025-03-20 06:00:00,payment,Lagos,0
TXN07072,USR643,15284.14,2025-03-13 04:00:00,withdrawal,Lagos,0
TXN07073,USR252,6849.7,2025-03-17 06:00:00,payment,Nairobi,0
TXN07074,USR937,40800.88,2025-03-07 01:00:00,deposit,Cape Town,0
TXN07075,USR848,9812.62,2025-03-26 11:00:00,deposit,Lagos,0
TXN07076,USR841,26604.15,2025-03-18 11:00:00,payment,Cape Town,0
TXN07077,USR424,2431.21,2025-03-11 02:00:00,deposit,Cape Town,0
TXN07078,USR982,26204.94,2025-03-07 06:00:00,payment,Lagos,0
TXN07079,USR700,4242.16,2025-03-16 19:00:00,withdrawal,Cape Town,0
TXN07080,USR772,15187.51,2025-03-05 17:00:00,deposit,Lagos,0
TXN07081,USR992,22804.27,2025-03-03 18:00:00,deposit,Lagos,0
TXN07082,USR861,8312.69,2025-03-05 02:00:00,payment,Nairobi,0
TXN07083,USR566,43414.89,2025-03-02 18:00:00,deposit,Nairobi,0
TXN07084,USR885,35395.44,2025-03-10 11:00:00,payment,Lagos,1
TXN07085,USR782,47242.26,2025-03-10 15:00:00,deposit,Lagos,1
TXN07086,USR292,49137.05,2025-03-18 08:00:00,deposit,Lagos,0
TXN07087,USR554,43422.79,2025-03-24 21:00:00,deposit,Nairobi,0
TXN07088,USR177,15438.22,2025-03-13 05:00:00,withdrawal,Nairobi,0
TXN07089,USR330,40331.84,2025-03-03 02:00:00,deposit,Lagos,1
TXN07090,USR174,49740.63,2025-03-26 08:00:00,deposit,Cape Town,1
TXN07091,USR309,38576.05,2025-03-23 19:00:00,withdrawal,Nairobi,0
TXN07092,USR526,30825.19,2025-03-11 13:00:00,deposit,Lagos,1
TXN07093,USR175,3113.64,2025-03-27 06:00:00,withdrawal,Cape Town,0
TXN07094,USR424,26914.24,2025-03-03 02:00:00,withdrawal,Lagos,0
TXN07095,USR153,23726.07,2025-03-06 06:00:00,deposit,Nairobi,0
TXN07096,USR476,44147.92,2025-03-02 02:00:00,payment,Lagos,1
TXN07097,USR423,15232.58,2025-03-17 23:00:00,deposit,Nairobi,0
TXN07098,USR370,4111.73,2025-03-13 23:00:00,deposit,Nairobi,0
TXN07099,USR815,11139.56,2025-03-01 00:00:00,deposit,Nairobi,0
TXN07100,USR763,30840.99,2025-03-17 21:00:00,withdrawal,Nairobi,0
TXN07101,USR149,43649.37,2025-03-09 19:00:00,withdrawal,Nairobi,1
TXN07102,USR980,34015.0,2025-03-26 06:00:00,payment,Lagos,1
TXN07103,USR509,29547.62,2025-03-23 03:00:00,withdrawal,Cape Town,0
TXN07104,USR904,21768.1,2025-03-02 09:00:00,withdrawal,Lagos,0
TXN07105,USR450,16837.76,2025-03-02 21:00:00,withdrawal,Cape Town,0
TXN07106,USR538,47370.59,2025-03-02 20:00:00,withdrawal,Nairobi,1
TXN07107,USR616,38978.45,2025-03-16 00:00:00,withdrawal,Cape Town,0
TXN07108,USR467,25754.25,2025-03-25 10:00:00,payment,Lagos,0
TXN07109,USR313,37234.38,2025-03-30 06:00:00,deposit,Lagos,0
TXN07110,USR343,21786.99,2025-03-18 20:00:00,deposit,Cape Town,0
TXN07111,USR378,34157.6,2025-03-22 04:00:00,deposit,Cape Town,1
TXN07112,USR659,8143.78,2025-03-06 12:00:00,payment,Nairobi,0
TXN07113,USR964,6969.21,2025-03-26 14:00:00,deposit,Cape Town,0
TXN07114,USR886,27006.45,2025-03-15 08:00:00,payment,Lagos,0
TXN07115,USR938,20920.35,2025-03-15 14:00:00,deposit,Lagos,0
TXN07116,USR191,22268.99,2025-03-10 10:00:00,payment,Nairobi,0
TXN07117,USR838,40397.12,2025-03-28 18:00:00,payment,Nairobi,0
TXN07118,USR390,47487.19,2025-03-09 09:00:00,deposit,Cape Town,0
TXN07119,USR957,18937.26,2025-03-17 17:00:00,payment,Lagos,0
TXN07120,USR878,39973.31,2025-03-07 22:00:00,withdrawal,Nairobi,0
TXN07121,USR463,11052.77,2025-03-01 17:00:00,payment,Nairobi,0
TXN07122,USR539,34428.56,2025-03-07 00:00:00,payment,Cape Town,0
TXN07123,USR377,12684.39,2025-03-25 16:00:00,payment,Nairobi,0
TXN07124,USR432,34930.14,2025-03-24 02:00:00,deposit,Cape Town,0
TXN07125,USR634,47038.32,2025-03-02 17:00:00,withdrawal,Nairobi,0
TXN07126,USR482,12594.78,2025-03-25 23:00:00,payment,Lagos,0
TXN07127,USR856,42993.37,2025-03-03 17:00:00,payment,Cape Town,0
TXN07128,USR376,7020.68,2025-03-05 19:00:00,deposit,Cape Town,0
TXN07129,USR925,43442.1,2025-03-20 15:00:00,payment,Cape Town,0
TXN07130,USR847,17157.48,2025-03-09 09:00:00,withdrawal,Cape Town,0
TXN07131,USR179,35032.84,2025-03-22 07:00:00,withdrawal,Cape Town,0
TXN07132,USR807,30222.78,2025-03-28 02:00:00,payment,Cape Town,0
TXN07133,USR818,4938.81,2025-03-19 13:00:00,payment,Cape Town,0
TXN07134,USR996,26740.15,2025-03-01 22:00:00,deposit,Cape Town,0
TXN07135,USR117,7205.59,2025-03-24 06:00:00,deposit,Nairobi,0
TXN07136,USR810,47498.81,2025-03-13 04:00:00,payment,Cape Town,0
TXN07137,USR400,45913.35,2025-03-05 13:00:00,deposit,Lagos,0
TXN07138,USR945,13767.23,2025-03-04 04:00:00,payment,Lagos,0
TXN07139,USR153,1276.47,2025-03-16 17:00:00,withdrawal,Lagos,0
TXN07140,USR303,35309.13,2025-03-26 18:00:00,deposit,Nairobi,1
TXN07141,USR452,36694.09,2025-03-20 13:00:00,deposit,Lagos,0
TXN07142,USR739,35284.93,2025-03-05 12:00:00,payment,Lagos,1
TXN07143,USR131,17827.11,2025-03-30 01:00:00,withdrawal,Cape Town,0
TXN07144,USR933,32575.67,2025-03-01 07:00:00,withdrawal,Cape Town,1
TXN07145,USR598,43898.61,2025-03-29 01:00:00,deposit,Lagos,1
TXN07146,USR341,23555.53,2025-03-11 01:00:00,payment,Lagos,0
TXN07147,USR932,6276.73,2025-03-05 13:00:00,payment,Cape Town,0
TXN07148,USR827,11851.03,2025-03-20 03:00:00,withdrawal,Lagos,0
TXN07149,USR847,28082.95,2025-03-22 05:00:00,payment,Lagos,0
TXN07150,USR171,49106.49,2025-03-04 07:00:00,withdrawal,Cape Town,0
TXN07151,USR269,23759.39,2025-03-11 00:00:00,payment,Cape Town,0
TXN07152,USR558,11093.66,2025-03-24 06:00:00,withdrawal,Nairobi,0
TXN07153,USR201,11057.52,2025-03-08 02:00:00,payment,Lagos,0
TXN07154,USR540,16198.86,2025-03-26 16:00:00,payment,Cape Town,0
TXN07155,USR619,45561.51,2025-03-10 05:00:00,payment,Lagos,0
TXN07156,USR859,1219.78,2025-03-17 01:00:00,payment,Nairobi,0
TXN07157,USR978,38142.13,2025-03-16 10:00:00,payment,Cape Town,0
TXN07158,USR903,38977.45,2025-03-18 05:00:00,deposit,Nairobi,0
TXN07159,USR750,48029.85,2025-03-06 13:00:00,deposit,Lagos,0
TXN07160,USR432,46322.48,2025-03-04 15:00:00,payment,Cape Town,0
TXN07161,USR181,27665.73,2025-03-21 08:00:00,withdrawal,Nairobi,0
TXN07162,USR167,38368.04,2025-03-11 08:00:00,deposit,Lagos,1
TXN07163,USR934,1750.88,2025-03-26 14:00:00,withdrawal,Nairobi,0
TXN07164,USR612,28146.29,2025-03-11 15:00:00,withdrawal,Cape Town,0
TXN07165,USR478,15471.41,2025-03-18 10:00:00,deposit,Lagos,0
TXN07166,USR633,13721.65,2025-03-17 23:00:00,payment,Nairobi,0
TXN07167,USR944,7108.55,2025-03-08 03:00:00,payment,Cape Town,0
TXN07168,USR172,29812.58,2025-03-17 15:00:00,payment,Nairobi,0
TXN07169,USR676,3002.26,2025-03-14 01:00:00,withdrawal,Nairobi,0
TXN07170,USR631,28405.62,2025-03-07 21:00:00,payment,Cape Town,0
TXN07171,USR628,3633.92,2025-03-16 13:00:00,withdrawal,Lagos,0
TXN07172,USR959,39156.15,2025-03-29 11:00:00,payment,Cape Town,1
TXN07173,USR807,40394.51,2025-03-28 15:00:00,withdrawal,Cape Town,0
TXN07174,USR781,35127.43,2025-03-16 03:00:00,withdrawal,Lagos,0
TXN07175,USR789,5799.15,2025-03-18 23:00:00,deposit,Lagos,0
TXN07176,USR733,48535.32,2025-03-25 19:00:00,payment,Nairobi,1
TXN07177,USR935,37450.18,2025-03-22 10:00:00,withdrawal,Lagos,1
TXN07178,USR550,39218.66,2025-03-07 15:00:00,payment,Cape Town,0
TXN07179,USR888,41918.01,2025-03-26 06:00:00,payment,Lagos,0
TXN07180,USR971,31217.27,2025-03-04 19:00:00,deposit,Lagos,0
TXN07181,USR294,1174.2,2025-03-02 10:00:00,withdrawal,Cape Town,0
TXN07182,USR253,37221.64,2025-03-11 21:00:00,deposit,Nairobi,0
TXN07183,USR413,48849.49,2025-03-29 15:00:00,payment,Cape Town,1
TXN07184,USR968,32701.22,2025-03-15 08:00:00,payment,Lagos,1
TXN07185,USR745,40671.73,2025-03-28 06:00:00,deposit,Cape Town,0
TXN07186,USR901,25085.03,2025-03-28 15:00:00,deposit,Lagos,0
TXN07187,USR708,11534.31,2025-03-11 09:00:00,deposit,Cape Town,0
TXN07188,USR227,32407.99,2025-03-10 21:00:00,payment,Cape Town,0
TXN07189,USR723,47809.81,2025-03-31 00:00:00,deposit,Nairobi,0
TXN07190,USR770,21433.38,2025-03-13 08:00:00,withdrawal,Nairobi,0
TXN07191,USR684,45474.08,2025-03-04 10:00:00,withdrawal,Cape Town,1
TXN07192,USR109,37279.95,2025-03-03 07:00:00,payment,Lagos,0
TXN07193,USR383,47036.22,2025-03-15 00:00:00,deposit,Cape Town,0
TXN07194,USR980,8003.93,2025-03-16 21:00:00,payment,Nairobi,0
TXN07195,USR756,3097.9,2025-03-09 12:00:00,withdrawal,Lagos,0
TXN07196,USR585,17451.53,2025-03-24 01:00:00,payment,Nairobi,0
TXN07197,USR806,39370.92,2025-03-18 16:00:00,withdrawal,Lagos,0
TXN07198,USR481,34055.14,2025-03-30 10:00:00,withdrawal,Nairobi,0
TXN07199,USR479,17943.61,2025-03-30 00:00:00,deposit,Lagos,0
TXN07200,USR462,2362.98,2025-03-21 14:00:00,deposit,Nairobi,0
TXN07201,USR695,7600.16,2025-03-26 01:00:00,payment,Cape Town,0
TXN07202,USR698,27087.94,2025-03-09 10:00:00,withdrawal,Cape Town,0
TXN07203,USR536,32314.16,2025-03-19 21:00:00,deposit,Lagos,0
TXN07204,USR154,35452.19,2025-03-05 01:00:00,withdrawal,Lagos,1
TXN07205,USR516,10741.17,2025-03-28 08:00:00,deposit,Lagos,0
TXN07206,USR539,37215.46,2025-03-19 18:00:00,withdrawal,Lagos,0
TXN07207,USR589,10975.8,2025-03-12 04:00:00,deposit,Cape Town,0
TXN07208,USR135,23993.01,2025-03-16 15:00:00,withdrawal,Cape Town,0
TXN07209,USR636,33332.59,2025-03-27 02:00:00,withdrawal,Cape Town,1
TXN07210,USR400,42044.09,2025-03-29 13:00:00,withdrawal,Lagos,0
TXN07211,USR682,23021.68,2025-03-19 04:00:00,payment,Cape Town,0
TXN07212,USR282,47230.96,2025-03-10 03:00:00,withdrawal,Cape Town,0
TXN07213,USR472,35043.69,2025-03-04 08:00:00,payment,Nairobi,0
TXN07214,USR897,31700.06,2025-03-30 05:00:00,deposit,Lagos,1
TXN07215,USR215,11129.83,2025-03-21 21:00:00,payment,Nairobi,0
TXN07216,USR542,8462.12,2025-03-25 06:00:00,deposit,Nairobi,0
TXN07217,USR374,43504.88,2025-03-19 18:00:00,payment,Lagos,0
TXN07218,USR620,29324.22,2025-03-16 17:00:00,withdrawal,Lagos,0
TXN07219,USR224,17904.37,2025-03-08 10:00:00,payment,Cape Town,0
TXN07220,USR923,32880.22,2025-03-05 12:00:00,deposit,Nairobi,1
TXN07221,USR403,37039.15,2025-03-29 20:00:00,deposit,Cape Town,1
TXN07222,USR280,2544.28,2025-03-22 17:00:00,withdrawal,Cape Town,0
TXN07223,USR446,21383.6,2025-03-23 14:00:00,deposit,Lagos,0
TXN07224,USR463,32910.23,2025-03-25 11:00:00,withdrawal,Cape Town,1
TXN07225,USR140,28431.87,2025-03-10 20:00:00,payment,Nairobi,0
TXN07226,USR675,43568.99,2025-03-22 03:00:00,deposit,Nairobi,0
TXN07227,USR267,13943.72,2025-03-27 20:00:00,payment,Cape Town,0
TXN07228,USR791,33918.62,2025-03-05 15:00:00,withdrawal,Nairobi,0
TXN07229,USR309,39348.57,2025-03-17 08:00:00,payment,Cape Town,1
TXN07230,USR204,8388.96,2025-03-04 14:00:00,deposit,Nairobi,0
TXN07231,USR906,46145.33,2025-03-07 11:00:00,deposit,Nairobi,0
TXN07232,USR302,1749.69,2025-03-02 08:00:00,payment,Cape Town,0
TXN07233,USR868,30535.77,2025-03-13 15:00:00,payment,Lagos,1
TXN07234,USR946,23049.45,2025-03-03 20:00:00,deposit,Cape Town,0
TXN07235,USR705,3256.52,2025-03-02 18:00:00,withdrawal,Cape Town,0
TXN07236,USR167,7306.56,2025-03-19 00:00:00,payment,Cape Town,0
TXN07237,USR931,28052.72,2025-03-07 00:00:00,withdrawal,Cape Town,0
TXN07238,USR721,4226.99,2025-03-21 22:00:00,deposit,Cape Town,0
TXN07239,USR976,10764.3,2025-03-20 06:00:00,payment,Nairobi,0
TXN07240,USR683,9149.82,2025-03-03 13:00:00,deposit,Cape Town,0
TXN07241,USR531,11964.03,2025-03-29 08:00:00,payment,Cape Town,0
TXN07242,USR166,12893.55,2025-03-25 00:00:00,payment,Nairobi,0
TXN07243,USR975,42458.29,2025-03-11 03:00:00,withdrawal,Cape Town,1
TXN07244,USR173,48438.77,2025-03-30 22:00:00,payment,Nairobi,0
TXN07245,USR414,41429.16,2025-03-06 04:00:00,deposit,Lagos,1
TXN07246,USR281,38588.11,2025-03-27 16:00:00,payment,Nairobi,0
TXN07247,USR502,45635.64,2025-03-05 02:00:00,payment,Nairobi,0
TXN07248,USR145,36507.83,2025-03-26 04:00:00,payment,Nairobi,1
TXN07249,USR464,1149.09,2025-03-08 19:00:00,withdrawal,Cape Town,0
TXN07250,USR652,22710.35,2025-03-16 11:00:00,payment,Lagos,0
TXN07251,USR959,32550.74,2025-03-13 16:00:00,payment,Nairobi,0
TXN07252,USR479,36707.44,2025-03-21 15:00:00,withdrawal,Lagos,0
TXN07253,USR447,18864.93,2025-03-10 05:00:00,payment,Lagos,0
TXN07254,USR681,28999.42,2025-03-09 21:00:00,withdrawal,Nairobi,0
TXN07255,USR197,34876.3,2025-03-14 23:00:00,deposit,Nairobi,0
TXN07256,USR503,14679.28,2025-03-27 13:00:00,withdrawal,Nairobi,0
TXN07257,USR568,44601.29,2025-03-26 07:00:00,deposit,Nairobi,0
TXN07258,USR415,46021.37,2025-03-16 03:00:00,deposit,Nairobi,0
TXN07259,USR203,4205.72,2025-03-29 20:00:00,withdrawal,Cape Town,0
TXN07260,USR933,25152.23,2025-03-15 09:00:00,withdrawal,Lagos,0
TXN07261,USR328,7989.39,2025-03-06 18:00:00,deposit,Lagos,0
TXN07262,USR261,39628.38,2025-03-01 14:00:00,payment,Nairobi,1
TXN07263,USR653,7542.28,2025-03-10 18:00:00,payment,Lagos,0
TXN07264,USR779,2529.31,2025-03-26 07:00:00,deposit,Cape Town,0
TXN07265,USR366,26594.38,2025-03-19 17:00:00,deposit,Lagos,0
TXN07266,USR526,44222.08,2025-03-30 16:00:00,withdrawal,Cape Town,0
TXN07267,USR246,16761.11,2025-03-22 07:00:00,deposit,Lagos,0
TXN07268,USR185,45308.53,2025-03-28 09:00:00,payment,Nairobi,1
TXN07269,USR109,15027.24,2025-03-14 13:00:00,payment,Lagos,0
TXN07270,USR104,8113.08,2025-03-24 05:00:00,payment,Nairobi,0
TXN07271,USR330,11220.06,2025-03-29 07:00:00,payment,Cape Town,0
TXN07272,USR378,35437.38,2025-03-15 22:00:00,deposit,Lagos,1
TXN07273,USR361,17534.46,2025-03-08 18:00:00,payment,Cape Town,0
TXN07274,USR731,18835.39,2025-03-26 17:00:00,withdrawal,Lagos,0
TXN07275,USR627,33747.23,2025-03-13 04:00:00,payment,Nairobi,1
TXN07276,USR437,2826.28,2025-03-28 00:00:00,withdrawal,Cape Town,0
TXN07277,USR951,24218.06,2025-03-21 10:00:00,deposit,Lagos,0
TXN07278,USR332,34431.0,2025-03-16 10:00:00,withdrawal,Lagos,0
TXN07279,USR898,28316.56,2025-03-13 07:00:00,deposit,Nairobi,0
TXN07280,USR412,19375.1,2025-03-30 10:00:00,payment,Nairobi,0
TXN07281,USR626,38073.84,2025-03-15 10:00:00,deposit,Lagos,0
TXN07282,USR754,23409.63,2025-03-20 19:00:00,withdrawal,Lagos,0
TXN07283,USR765,4517.63,2025-03-21 01:00:00,withdrawal,Lagos,0
TXN07284,USR656,5115.99,2025-03-13 15:00:00,payment,Lagos,0
TXN07285,USR346,27158.84,2025-03-24 07:00:00,withdrawal,Lagos,0
TXN07286,USR150,29367.78,2025-03-19 03:00:00,payment,Lagos,0
TXN07287,USR842,1768.33,2025-03-09 21:00:00,deposit,Nairobi,0
TXN07288,USR366,48449.84,2025-03-16 19:00:00,payment,Nairobi,1
TXN07289,USR485,2367.35,2025-03-27 19:00:00,deposit,Lagos,0
TXN07290,USR811,23928.04,2025-03-27 03:00:00,payment,Cape Town,0
TXN07291,USR869,3503.68,2025-03-03 16:00:00,payment,Cape Town,0
TXN07292,USR918,48883.16,2025-03-19 15:00:00,deposit,Cape Town,0
TXN07293,USR930,49574.55,2025-03-06 08:00:00,withdrawal,Lagos,0
TXN07294,USR970,43130.66,2025-03-23 06:00:00,payment,Lagos,1
TXN07295,USR480,35516.71,2025-03-30 11:00:00,withdrawal,Cape Town,1
TXN07296,USR238,44079.45,2025-03-07 07:00:00,deposit,Lagos,0
TXN07297,USR449,22776.13,2025-03-03 11:00:00,deposit,Nairobi,0
TXN07298,USR172,33112.22,2025-03-11 02:00:00,payment,Nairobi,0
TXN07299,USR310,7802.19,2025-03-21 17:00:00,deposit,Lagos,0
TXN07300,USR253,41383.84,2025-03-20 23:00:00,payment,Lagos,0
TXN07301,USR589,2033.0,2025-03-14 07:00:00,payment,Nairobi,0
TXN07302,USR245,24399.99,2025-03-16 10:00:00,withdrawal,Lagos,0
TXN07303,USR360,39951.98,2025-03-01 19:00:00,withdrawal,Cape Town,1
TXN07304,USR579,39615.48,2025-03-10 15:00:00,withdrawal,Lagos,0
TXN07305,USR759,34218.14,2025-03-19 17:00:00,payment,Nairobi,0
TXN07306,USR788,28917.06,2025-03-10 16:00:00,payment,Lagos,0
TXN07307,USR994,32022.07,2025-03-29 04:00:00,deposit,Nairobi,1
TXN07308,USR420,36619.58,2025-03-23 09:00:00,payment,Cape Town,0
TXN07309,USR828,47582.82,2025-03-07 20:00:00,payment,Nairobi,0
TXN07310,USR625,9814.7,2025-03-20 08:00:00,payment,Nairobi,0
TXN07311,USR834,38133.85,2025-03-13 16:00:00,payment,Cape Town,0
TXN07312,USR161,49603.6,2025-03-25 09:00:00,withdrawal,Cape Town,0
TXN07313,USR536,39302.54,2025-03-05 21:00:00,payment,Cape Town,0
TXN07314,USR986,14984.35,2025-03-15 00:00:00,payment,Nairobi,0
TXN07315,USR256,42540.75,2025-03-08 17:00:00,withdrawal,Nairobi,1
TXN07316,USR924,15823.96,2025-03-07 04:00:00,withdrawal,Cape Town,0
TXN07317,USR257,47495.6,2025-03-13 21:00:00,payment,Nairobi,0
TXN07318,USR525,23326.21,2025-03-21 20:00:00,deposit,Cape Town,0
TXN07319,USR643,18007.77,2025-03-23 06:00:00,withdrawal,Lagos,0
TXN07320,USR535,18282.61,2025-03-20 20:00:00,withdrawal,Cape Town,0
TXN07321,USR333,44997.52,2025-03-16 00:00:00,payment,Lagos,0
TXN07322,USR951,20630.72,2025-03-04 11:00:00,payment,Nairobi,0
TXN07323,USR245,30851.23,2025-03-08 19:00:00,withdrawal,Cape Town,1
TXN07324,USR688,4730.07,2025-03-16 18:00:00,deposit,Nairobi,0
TXN07325,USR137,7799.27,2025-03-28 11:00:00,deposit,Cape Town,0
TXN07326,USR673,33696.69,2025-03-24 22:00:00,withdrawal,Nairobi,1
TXN07327,USR706,9980.86,2025-03-02 12:00:00,payment,Nairobi,0
TXN07328,USR106,6675.14,2025-03-03 19:00:00,withdrawal,Lagos,0
TXN07329,USR519,38107.47,2025-03-12 08:00:00,deposit,Cape Town,0
TXN07330,USR338,11184.92,2025-03-09 02:00:00,deposit,Nairobi,0
TXN07331,USR663,42459.26,2025-03-29 01:00:00,withdrawal,Cape Town,0
TXN07332,USR561,9871.41,2025-03-03 11:00:00,payment,Lagos,0
TXN07333,USR651,29689.28,2025-03-28 20:00:00,withdrawal,Lagos,0
TXN07334,USR873,43217.26,2025-03-19 03:00:00,withdrawal,Nairobi,0
TXN07335,USR737,11009.11,2025-03-29 13:00:00,deposit,Nairobi,0
TXN07336,USR440,23927.08,2025-03-01 21:00:00,deposit,Nairobi,0
TXN07337,USR598,39009.61,2025-03-12 14:00:00,deposit,Lagos,0
TXN07338,USR665,5074.67,2025-03-26 05:00:00,payment,Nairobi,0
TXN07339,USR460,24194.77,2025-03-13 04:00:00,withdrawal,Lagos,0
TXN07340,USR720,2834.65,2025-03-17 17:00:00,withdrawal,Cape Town,0
TXN07341,USR718,49457.55,2025-03-06 03:00:00,deposit,Nairobi,1
TXN07342,USR480,11394.41,2025-03-09 16:00:00,deposit,Cape Town,0
TXN07343,USR441,34560.3,2025-03-05 09:00:00,payment,Cape Town,1
TXN07344,USR997,40544.97,2025-03-28 18:00:00,payment,Nairobi,0
TXN07345,USR677,3819.87,2025-03-19 14:00:00,payment,Nairobi,0
TXN07346,USR265,2687.82,2025-03-12 16:00:00,withdrawal,Lagos,0
TXN07347,USR600,2572.08,2025-03-06 00:00:00,payment,Cape Town,0
TXN07348,USR835,42082.74,2025-03-11 07:00:00,withdrawal,Lagos,1
TXN07349,USR831,45092.73,2025-03-03 05:00:00,withdrawal,Lagos,0
TXN07350,USR119,47716.51,2025-03-07 22:00:00,deposit,Nairobi,0
TXN07351,USR591,43993.06,2025-03-10 23:00:00,payment,Lagos,0
TXN07352,USR679,29559.81,2025-03-10 08:00:00,withdrawal,Cape Town,0
TXN07353,USR505,5649.69,2025-03-09 07:00:00,payment,Cape Town,0
TXN07354,USR806,47597.46,2025-03-07 04:00:00,withdrawal,Nairobi,0
TXN07355,USR282,28690.54,2025-03-12 14:00:00,payment,Lagos,0
TXN07356,USR994,6023.78,2025-03-23 01:00:00,withdrawal,Cape Town,0
TXN07357,USR382,32951.49,2025-03-11 09:00:00,withdrawal,Cape Town,0
TXN07358,USR621,37290.61,2025-03-26 11:00:00,payment,Nairobi,1
TXN07359,USR555,16755.01,2025-03-11 01:00:00,payment,Nairobi,0
TXN07360,USR405,4354.71,2025-03-07 03:00:00,deposit,Cape Town,0
TXN07361,USR780,4909.44,2025-03-07 05:00:00,payment,Lagos,0
TXN07362,USR876,49395.54,2025-03-09 00:00:00,deposit,Nairobi,0
TXN07363,USR998,41438.3,2025-03-05 10:00:00,payment,Lagos,0
TXN07364,USR143,10053.11,2025-03-23 02:00:00,payment,Nairobi,0
TXN07365,USR923,47242.5,2025-03-19 05:00:00,withdrawal,Nairobi,0
TXN07366,USR332,2712.89,2025-03-19 04:00:00,payment,Nairobi,0
TXN07367,USR641,47269.71,2025-03-16 13:00:00,deposit,Nairobi,0
TXN07368,USR787,43139.5,2025-03-27 01:00:00,deposit,Cape Town,0
TXN07369,USR433,44234.53,2025-03-25 01:00:00,deposit,Nairobi,1
TXN07370,USR627,40840.69,2025-03-21 09:00:00,deposit,Lagos,0
TXN07371,USR403,27948.16,2025-03-10 16:00:00,deposit,Nairobi,0
TXN07372,USR169,24616.4,2025-03-08 20:00:00,withdrawal,Lagos,0
TXN07373,USR843,23163.58,2025-03-29 22:00:00,deposit,Lagos,0
